feature_ID,lower_PIN,PIN,owner_middleinitial,owner_name,owner_address,owner_address2,owner_city,owner_state,street_number,street_directionality,street_name,street_type,full_address,city,state,zipcode,tax_code,first_name,last_name,firestation,firezone
1058,1805453001,1805453001, ,HIGHFILL LAND TRUST,P O BOX 5652, ,PEORIA,IL,1024,W,MAIN,ST,1024 W MAIN ST,PEORIA,IL,61606,1, ,HIGHFILL LAND TRUST,3,316
1059,1805453002,1805453002, ,HIGHFILL LAND TRUST,P O BOX 5652, ,PEORIA,IL,1018,W,MAIN,ST,1018 W MAIN ST,PEORIA,IL,61606,1, ,HIGHFILL LAND TRUST,3,316
1060,1805429013,1805429013, ,"MADANAT, ZIAD",841 W MAIN ST, ,PEORIA,IL,839,W,MAIN,ST,839 W MAIN ST,PEORIA,IL,61606,1,ZIAD,MADANAT,3,316
1061,1805429014,1805429014, ,"HIBBARD, SOPHIA",1924 W DEL RAY DR, ,PEORIA,IL,837,W,MAIN,ST,837 W MAIN ST,PEORIA,IL,61606,1,SOPHIA,HIBBARD,3,316
1062,1805405024,1805405024,HEE,"KIM, BUN HEE",1207 W MAIN ST, ,PEORIA,IL,1207,W,MAIN,ST,1207 W MAIN ST,PEORIA,IL,61606,1,BUN,KIM,3,316
1063,1805405013,1805405013, ,ALCYONE,1245 W MAIN ST, ,PEORIA,IL,1245,W,MAIN,ST,1245 W MAIN ST,PEORIA,IL,61606,1, ,ALCYONE,3,316
1064,1805407021,1805407021,W,"HALL, DAVID W",P O BOX 469, ,ELMWOOD,IL,1003,W,MAIN,ST,1003 W MAIN ST,PEORIA,IL,61606,1,DAVID,HALL,3,316
1066,1805407020,1805407020,W,"HALL, DAVID W",P O BOX 469, ,ELMWOOD,IL,1005,W,MAIN,ST,1005 W MAIN ST,PEORIA,IL,61606,1,DAVID,HALL,3,316
1067,1805429013,1805429013, ,"MADANAT, ZIAD",841 W MAIN ST, ,PEORIA,IL,839,W,MAIN,ST,839 W MAIN ST,PEORIA,IL,61606,1,ZIAD,MADANAT,3,316
1068,1805407017,1805407017, ,GOLDEN ARCH LTD PARTNER,C/O  RONALD REGEHR,3026 W FORSYTHE,PEORIA,IL,1017,W,MAIN,ST,1017 W MAIN ST,PEORIA,IL,61606,1, ,GOLDEN ARCH LTD PARTNER,3,316
1069,1805405021,1805405021, ,"GHANTOUS, SOUAD",1716 W BRADLEY AVE, ,PEORIA,IL,1219,W,MAIN,ST,1219 W MAIN ST,PEORIA,IL,61606,1,SOUAD,GHANTOUS,3,316
1070,1805431025,1805431025, ,CPO GROUP HOLDING LLC,741 W MAIN ST, ,PEORIA,IL,741,W,MAIN,ST,741 W MAIN ST,PEORIA,IL,61606,1, ,CPO GROUP HOLDING LLC,3,316
1072,1805429013,1805429013, ,"MADANAT, ZIAD",841 W MAIN ST, ,PEORIA,IL,839,W,MAIN,ST,839 W MAIN ST,PEORIA,IL,61606,1,ZIAD,MADANAT,3,316
1073,1805407016,1805407016,W,"HALL, DAVID W",P O BOX 469, ,ELMWOOD,IL,1009,N,FRINK,ST,1009 N FRINK ST,PEORIA,IL,61606,1,DAVID,HALL,3,316
1074,1805406012,1805406012, ,BRADLEY UNIVERSITY,ATTN GARY ANNA,1501 W BRADLEY AVE,PEORIA,IL,1121,W,MAIN,ST,1121 W MAIN ST,PEORIA,IL,61606,1, ,BRADLEY UNIVERSITY,3,316
1075,1805405023,1805405023, ,SUNSAAR PROPERTIES LLC,9841 N THOUSAND OAKS CT, ,PEORIA,IL,1209,W,MAIN,ST,1209 W MAIN ST,PEORIA,IL,61606,1, ,SUNSAAR PROPERTIES LLC,3,316
1076,1805406018,1805406018, ,MAIN STREET COMMONS LLC,P O BOX 140, ,CHAMPAIGN,IL,1109,W,MAIN,ST,1109 W MAIN ST,PEORIA,IL,61606,1, ,MAIN STREET COMMONS LLC,3,316
1077,1805405024,1805405024,HEE,"KIM, BUN HEE",1207 W MAIN ST, ,PEORIA,IL,1207,W,MAIN,ST,1207 W MAIN ST,PEORIA,IL,61606,1,BUN,KIM,3,316
1078,1805405022,1805405022, ,"TRAN, LUONG",822 W BUTTERFIELD DR, ,PEORIA,IL,1215,W,MAIN,ST,1215 W MAIN ST,PEORIA,IL,61606,1,LUONG,TRAN,3,316
1079,1805405019,1805405019, ,ALCYONE,1245 W MAIN ST, ,PEORIA,IL,1229,W,MAIN,ST,1229 W MAIN ST,PEORIA,IL,61606,1, ,ALCYONE,3,316
1080,1805405011,1805405011,C,"DUNNIWAY, BARBARA C",1309 REDWOOD, ,PEKIN,IL,1008,N,UNIVERSITY,ST,1008 N UNIVERSITY ST,PEORIA,IL,61606,1,BARBARA,DUNNIWAY,3,316
1081,1805429011,1805429011, ,TBMB LLP,1013 N ORANGE ST, ,PEORIA,IL,1013,N,ORANGE,ST,1013 N ORANGE ST,PEORIA,IL,61606,1, ,TBMB LLP,3,316
1237,1805328058,1805328058, ,BRADLEY EPWORTH UNITED METHODIST CHURCH,1316 W COLUMBIA TERRACE, ,PEORIA,IL,1314,W,COLUMBIA,TER,1314 W COLUMBIA TER,PEORIA,IL,61606,1, ,BRADLEY EPWORTH UNITED METHODIST CHURCH,3,316
1247,1805328057,1805328057, ,"ZELLER, ALBERT",4711 N ROCKWOOD RD, ,PEORIA,IL,1303,W,MAIN,ST,1303 W MAIN ST,PEORIA,IL,61606,1,ALBERT,ZELLER,3,316
1993,1805478009,1805478009,S,"KESSLER, JOY S",125 SW JEFFERSON SUITE 250, ,PEORIA,IL,700,W,MAIN,ST,700 W MAIN ST,PEORIA,IL,61606,1,JOY,KESSLER,3,316
2061,1805430011,1805430011, ,BRADLEY UNIVERSITY,1501 W BRADLEY AVE, ,PEORIA,IL,801,W,MAIN,ST,801 W MAIN ST,PEORIA,IL,61606,1, ,BRADLEY UNIVERSITY,3,316
2062,1805476005,1805476005, ,"KEMPER, BRIDGET",5306 S HILO CT, ,PEORIA,IL,920,N,GARFIELD,AVE,920 N GARFIELD AVE,PEORIA,IL,61606,1,BRIDGET,KEMPER,3,316
2063,1805408019,1805408019, ,MUIR OMNI GRAPHICS INC,908 W MAIN ST, ,PEORIA,IL,909,W,MAIN,ST,909 W MAIN ST,PEORIA,IL,61606,1, ,MUIR OMNI GRAPHICS INC,3,316
2064,1805454003,1805454003, ,FOTO SCREEN PROCESS COMPANY,908 W MAIN ST, ,PEORIA,IL,908,W,MAIN,ST,908 W MAIN ST,PEORIA,IL,61606,1, ,FOTO SCREEN PROCESS COMPANY,3,316
2065,1805454016,1805454016, ,CAMBRIDGE PROPERTY MANAGEMENT INC,608 KINGSLEY, ,NORMAL,IL,919,W,WINDOM,ST,919 W WINDOM ST,PEORIA,IL,61606,1, ,CAMBRIDGE PROPERTY MANAGEMENT INC,3,316
61,1805351001,1805351001, ,WESTERN AVENUE GREENWAY PROJECT,914 E WAR MEMORIAL DR, ,PEORIA HEIGHTS,IL,912,N,WESTERN,AVE,912 N WESTERN AVE,PEORIA,IL,61606,1, ,WESTERN AVENUE GREENWAY PROJECT,3,317
155,1806479066,1806479066, ,PIONEER LLC,7625 N UNIVERSITY ST SUITE C, ,PEORIA,IL,715,N,WESTERN,AVE,715 N WESTERN AVE,PEORIA,IL,61604,1, ,PIONEER LLC,3,317
156,1806479066,1806479066, ,PIONEER LLC,7625 N UNIVERSITY ST SUITE C, ,PEORIA,IL,715,N,WESTERN,AVE,715 N WESTERN AVE,PEORIA,IL,61604,1, ,PIONEER LLC,3,317
1246,1805351001,1805351001, ,WESTERN AVENUE GREENWAY PROJECT,914 E WAR MEMORIAL DR, ,PEORIA HEIGHTS,IL,912,N,WESTERN,AVE,912 N WESTERN AVE,PEORIA,IL,61606,1, ,WESTERN AVENUE GREENWAY PROJECT,3,317
2266,1805353017,1805353017, ,BRADLEY UNIVERSITY,1501 W BRADLEY AVE, ,PEORIA,IL,1630,W,MAIN,ST,1630 W MAIN ST,PEORIA,IL,61606,1, ,BRADLEY UNIVERSITY,3,317
1604,1819181015,1819181015,A,"LANDWIRTH, MICHAEL A",7625 N UNIVERSITY ST SUITE C, ,PEORIA,IL,4040,SW,ADAMS,ST,4040 SW ADAMS ST,PEORIA,IL,61605,45,MICHAEL,LANDWIRTH,4,401
1605,1819181007,1819181007,R,"JOHNSON, CHARLES R JR",4024 SW ADAMS ST, ,PEORIA,IL,4024,SW,ADAMS,ST,4024 SW ADAMS ST,PEORIA,IL,61605,45,CHARLES,JOHNSON,4,401
1607,1819181013,1819181013, ,STOOPS PLUMBING INC,4014 SW ADAMS ST, ,PEORIA,IL,4010,SW,ADAMS,ST,4010 SW ADAMS ST,PEORIA,IL,61605,45, ,STOOPS PLUMBING INC,4,401
1632,1819400001,1819400001, ,I B S INC,2424 W CLARK ST, ,PEORIA,IL,2424,W,CLARK,ST,2424 W CLARK ST,PEORIA,IL,61604,45, ,I B S INC,4,401
1635,1819376001,1819376001, ,I B S INC,2424 W CLARK ST, ,PEORIA,IL,2612,W,CLARK,ST,2612 W CLARK ST,PEORIA,IL,61604,45, ,I B S INC,4,401
1638,1819302003,1819302003, ,AMEREN ILLINOIS COMPANY,P O BOX 66149 MC 210, ,SAINT LOUIS,MO,4610,SW,ADAMS,ST,4610 SW ADAMS ST,PEORIA,IL,61607,45, ,AMEREN ILLINOIS COMPANY,4,401
1639,1819376001,1819376001, ,I B S INC,2424 W CLARK ST, ,PEORIA,IL,2612,W,CLARK,ST,2612 W CLARK ST,PEORIA,IL,61604,45, ,I B S INC,4,401
1646,1819302010,1819302010, ,A MILLER & CO,1612 SW ADAMS ST, ,PEORIA,IL,2701,W,CLARKE,ST,2701 W CLARKE ST,PEORIA,IL,61604,45, ,A MILLER & CO,4,401
1652,1819327003,1819327003, ,ALTER TRADING CORPORATION,700 OFFICE PKWY, ,SAINT LOUIS,MO,2510,W,CLARKE,ST,2510 W CLARKE ST,PEORIA,IL,61604,45, ,ALTER TRADING CORPORATION,4,401
1654,1819182004,1819182004, ,ALTER TRADING CORPORATION,700 OFFICE PKWY, ,SAINT LOUIS,MO,2411,W,CLARKE,ST,2411 W CLARKE ST,PEORIA,IL,61604,45, ,ALTER TRADING CORPORATION,4,401
2186,1819181006,1819181006,L,"WEISSER, ARTHUR L III",6219 W CONLEY RD, ,PEORIA,IL,4030,SW,ADAMS,ST,4030 SW ADAMS ST,PEORIA,IL,61602,45,ARTHUR,WEISSER,4,401
2187,1819181012,1819181012, ,"STOOPS, STEVEN",4014 SW ADAMS ST, ,PEORIA,IL,4014,SW,ADAMS,ST,4014 SW ADAMS ST,PEORIA,IL,61605,45,STEVEN,STOOPS,4,401
40,1819178011,1819178011,D,"WEISMAN, SHARON D",4808 W FARMINGTON RD, ,PEORIA,IL,4311,SW,ADAMS,ST,4311 SW ADAMS ST,PEORIA,IL,61605,45,SHARON,WEISMAN,4,402
1593,1818455005,1818455005, ,MANDY INC,1814 S GRISWOLD ST, ,PEORIA,IL,1814,S,GRISWOLD,ST,1814 S GRISWOLD ST,PEORIA,IL,61605,45, ,MANDY INC,4,402
1594,1818455003,1818455003, ,MANDY INC,1814 S GRISWOLD ST, ,PEORIA,IL,1810,S,GRISWOLD,ST,1810 S GRISWOLD ST,PEORIA,IL,61605,45, ,MANDY INC,4,402
1600,1819127004,1819127004, ,PEORIA HOUSING AUTHORITY,ATTN EXECUTIVE OFFICE,100 S RICHARD PRYOR PL,PEORIA,IL, ,W,MONTANA,ST,W MONTANA ST,PEORIA,IL,61605,1, ,PEORIA HOUSING AUTHORITY,4,402
1601,1819178014,1819178014,D,"WEISMAN, SHARON D",4808 W FARMINGTON RD, ,PEORIA,IL,4217,SW,ADAMS,ST,4217 SW ADAMS ST,PEORIA,IL,61602,45,SHARON,WEISMAN,4,402
1603,1819178015,1819178015,S,"HART, JONG S",4213 SW ADAMS ST, ,PEORIA,IL,4213,SW,ADAMS,ST,4213 SW ADAMS ST,PEORIA,IL,61605,1,JONG,HART,4,402
1606,1819177012,1819177012,D,"HESS, JERRY D",6207 SW JEFFERSON ST, ,BARTONVILLE,IL,2301,S,LIGONIER,ST,2301 S LIGONIER ST,PEORIA,IL,61605,1,JERRY,HESS,4,402
1608,1819180006,1819180006,L,"BUSKIRK, JOSEPH L",201 S PINKERTON, ,HANNA CITY,IL,4017,SW,ADAMS,ST,4017 SW ADAMS ST,PEORIA,IL,61605,45,JOSEPH,BUSKIRK,4,402
1609,1819180004,1819180004, ,"BEASLEY, CHARLES",4023 SW ADAMS ST, ,PEORIA,IL,4021,SW,ADAMS,ST,4021 SW ADAMS ST,PEORIA,IL,61602,45,CHARLES,BEASLEY,4,402
1610,1819180016,1819180016, ,LONGWOOD CAPITAL INVESTMENTS,330 MARKHAM WOODS, ,LONGWOOD,FL,4003,SW,ADAMS,ST,4003 SW ADAMS ST,PEORIA,IL,61605,45, ,LONGWOOD CAPITAL INVESTMENTS,4,402
1621,1819103028,1819103028,D,"SORENSON, JOHN D",10415 W SIR GALAHAD CT, ,MAPLETON,IL,2033,S,IDAHO,ST,2033 S IDAHO ST,PEORIA,IL,61605,1,JOHN,SORENSON,4,402
1628,1818455012,1818455012,Y,"SAMHAN, SAMHAN Y",5708 N KEENLAND AVE, ,PEORIA,IL,1840,S,GRISWOLD,ST,1840 S GRISWOLD ST,PEORIA,IL,61605,45,SAMHAN,SAMHAN,4,402
1630,1818455011,1818455011, ,AGAPE MISSIONARY BAPTIST CHURCH,1832 S GRISWOLD ST, ,PEORIA,IL,1832,S,GRISWOLD,ST,1832 S GRISWOLD ST,PEORIA,IL,61605,45, ,AGAPE MISSIONARY BAPTIST CHURCH,4,402
1631,1818455010,1818455010, ,AGAPE MISSIONARY BAPTIST CHURCH,1832 S GRISWOLD ST, ,PEORIA,IL,1830,S,GRISWOLD,ST,1830 S GRISWOLD ST,PEORIA,IL,61605,45, ,AGAPE MISSIONARY BAPTIST CHURCH,4,402
2183,1819179005,1819179005, ,SWAN FASHION & BEAUTY INC,4101 SW ADAMS ST, ,PEORIA,IL,4103,SW,ADAMS,ST,4103 SW ADAMS ST,PEORIA,IL,61605,45, ,SWAN FASHION & BEAUTY INC,4,402
2184,1819126001,1819126001,G,"RODGERS, EARNEST G SR",5411 N NOTTINGHAM, ,PEORIA,IL,2728,W,KRAUSE,AVE,2728 W KRAUSE AVE,PEORIA,IL,61605,1,EARNEST,RODGERS,4,402
2185,1819126010,1819126010,E,"TERRELL, LAWRENCE E",3429 N EL VISTA, ,PEORIA,IL,2702,W,KRAUSE,AVE,2702 W KRAUSE AVE,PEORIA,IL,61605,1,LAWRENCE,TERRELL,4,402
2192,1819178011,1819178011,D,"WEISMAN, SHARON D",4808 W FARMINGTON RD, ,PEORIA,IL,4311,SW,ADAMS,ST,4311 SW ADAMS ST,PEORIA,IL,61605,45,SHARON,WEISMAN,4,402
1663,1713477027,1713477027, ,AMERITECH-IL,ATTN TAX DEPARTMENT,225 W RANDOLPH RM 26C,CHICAGO,IL,1715,S,LARAMIE,ST,1715 S LARAMIE ST,PEORIA,IL,61605,12, ,AMERITECH-IL,4,403
1666,1713477026,1713477026, ,LARAMIE STREET BAPTIST,1611 S LARAMIE ST, ,PEORIA,IL,1611,S,LARAMIE,ST,1611 S LARAMIE ST,PEORIA,IL,61605,12, ,LARAMIE STREET BAPTIST,4,403
1667,1818301024,1818301024,D,"PENN, BRADLEY D",4204 PFEIFFER RD, ,BARTONVILLE,IL,3038,W,STARR,ST,3038 W STARR ST,PEORIA,IL,61605,1,BRADLEY,PENN,4,403
2182,1818303013,1818303013, ,SCHOOL DISTRICT #150 TREWYN SCHOOL,3202 N WISCONSIN AVE, ,PEORIA,IL, , , , , , , , ,1, ,SCHOOL DISTRICT #150 TREWYN SCHOOL,4,403
2219,1818301006,1818301006,V,"NELTNER, RAYMOND V JR",3020 W STARR ST, ,PEORIA,IL,3020,W,STARR,ST,3020 W STARR ST,PEORIA,IL,61605,1,RAYMOND,NELTNER,4,403
1586,1818156002,1818156002, ,CENTRAL IL CENTER FOR THE BLIND&VISUALLY IMPAIRED,2905 W GARDEN ST, ,PEORIA,IL,2905,W,GARDEN,ST,2905 W GARDEN ST,PEORIA,IL,61605,1, ,CENTRAL IL CENTER FOR THE BLIND&VISUALLY IMPAIRED,4,404
1587,1818156001,1818156001, ,SOUTH SIDE MISSION OF PEORIA,1127 S LARAMIE ST, ,PEORIA,IL,2919,W,GARDEN,ST,2919 W GARDEN ST,PEORIA,IL,61605,1, ,SOUTH SIDE MISSION OF PEORIA,4,404
1657,1713278012,1713278012, ,"SCHMIDT, JULIE",1033 S LARAMIE ST, ,PEORIA,IL,1035,S,LARAMIE,ST,1035 S LARAMIE ST,PEORIA,IL,61605,1,JULIE,SCHMIDT,4,404
1658,1818152011,1818152011,E,"LOWANDE, RICHARD E",3209 W FREMONT ST, ,PEORIA,IL,3039,W,GARDEN,ST,3039 W GARDEN ST,PEORIA,IL,61602,1,RICHARD,LOWANDE,4,404
1659,1818152001,1818152001,M,"FRYMAN, JOSHUA M",3801 SHERIDAN RD, ,PEKIN,IL,1024,S,LARAMIE,ST,1024 S LARAMIE ST,PEORIA,IL,61605,1,JOSHUA,FRYMAN,4,404
1660,1818151014,1818151014, ,PILGRIMS PROGRESS CHURCH OF GOD IN CHRIST,P O BOX 664, ,PEORIA,IL,3033,W,MARQUETTE,AVE,3033 W MARQUETTE AVE,PEORIA,IL,61605,1, ,PILGRIMS PROGRESS CHURCH OF GOD IN CHRIST,4,404
2217,1713230015,1713230015,HEA,"CON, TEMCO HEA",PO BOX 915, ,PEORIA,IL,913,S,LARAMIE,ST,913 S LARAMIE ST,PEORIA,IL,61605,1,TEMCO,CON,4,404
43,1818101004,1818101004,E,"LOVELL, CALVIN E",3448 STIRLING RD, ,PALM HARBOR,FL,3010,W,LINCOLN,AVE,3010 W LINCOLN AVE,PEORIA,IL,61604,1,CALVIN,LOVELL,4,405
1582,1807382023,1807382023, ,ILLINOIS-AMERICAN WATER SSC,P O BOX 5627-GENERAL TAX, ,CHERRY HILL,NJ,2501,W,LINCOLN,AVE,2501 W LINCOLN AVE,PEORIA,IL,61605,1, ,ILLINOIS-AMERICAN WATER SSC,4,405
1584,1807376018,1807376018, ,PEORIA ELK LODGE #20,1 ELKS DR, ,PEORIA,IL,2601,W,MARTIN LUTHER KING JR,DR,2601 W MARTIN LUTHER KING JR DR,PEORIA,IL,61605,1, ,PEORIA ELK LODGE #20,4,405
1585,1807376017,1807376017, ,PEORIA ELK LODGE #20,1 ELKS DR, ,PEORIA,IL,1, ,ELKS,DR,1 ELKS DR,PEORIA,IL,61604,1, ,PEORIA ELK LODGE #20,4,405
1661,1818101002,1818101002, ,BLOOM FUEL INC,C/O STATE BANK OF TEXAS,2615 W DEVON AVE,CHICAGO,IL,3020,W,LINCOLN,AVE,3020 W LINCOLN AVE,PEORIA,IL,61605,1, ,BLOOM FUEL INC,4,405
2181,1807382023,1807382023, ,ILLINOIS-AMERICAN WATER SSC,P O BOX 5627-GENERAL TAX, ,CHERRY HILL,NJ,2501,W,LINCOLN,AVE,2501 W LINCOLN AVE,PEORIA,IL,61605,1, ,ILLINOIS-AMERICAN WATER SSC,4,405
2218,1818101001,1818101001, ,GB LINCOLN DEVELOPERS LLC,600 E 96TH ST SUITE 150, ,INDIANAPOLIS,IN,3034,W,LINCOLN,AVE,3034 W LINCOLN AVE,PEORIA,IL,61605,1, ,GB LINCOLN DEVELOPERS LLC,4,405
1583,1807301001,1807301001, ,PLEASURE DRIVEWAY & PARK DISTRICT OF PEORIA,NOBLE ADMINISTRATION CENTER,1125 W LAKE AVE,PEORIA,IL,2735,W,MARTIN LUTHER KING JR,DR,2735 W MARTIN LUTHER KING JR DR,PEORIA,IL,61604,1, ,PLEASURE DRIVEWAY & PARK DISTRICT OF PEORIA,4,406
414,1819203013,1819203013, ,AMERIGAS EAGLE PROPANE LP,P O BOX 798, ,VALLEY FORGE,PA, , , , , , , , ,45, ,AMERIGAS EAGLE PROPANE LP,4,407
1612,1819203002,1819203002, ,SUPERIOR CONSOLIDATED INDUSTRIES INC,4000 SW ADAMS ST, ,PEORIA,IL,4000,SW,ADAMS,ST,4000 SW ADAMS ST,PEORIA,IL,61605,45, ,SUPERIOR CONSOLIDATED INDUSTRIES INC,4,407
1613,1819203003,1819203003, ,"GLOSSICK, ROBERT",4227 W SMITHVILLE RD, ,BARTONVILLE,IL,3920,SW,ADAMS,ST,3920 SW ADAMS ST,PEORIA,IL,61605,45,ROBERT,GLOSSICK,4,407
1615,1819203003,1819203003, ,"GLOSSICK, ROBERT",4227 W SMITHVILLE RD, ,BARTONVILLE,IL,3920,SW,ADAMS,ST,3920 SW ADAMS ST,PEORIA,IL,61605,45,ROBERT,GLOSSICK,4,407
1753,1819203022,1819203022, ,FBM GYMSUM SUPPLY OF ILLINOIS LLC,2552 WALNUT AVE SUITE 160, ,TUSTIN,CA, ,S,LYDIA,ST,S LYDIA ST,PEORIA,IL,61605,45, ,FBM GYMSUM SUPPLY OF ILLINOIS LLC,4,407
1754,1819203023,1819203023, ,CITY OF PEORIA,419 FULTON ST, ,PEORIA,IL,3550,SW,ADAMS,ST,3550 SW ADAMS ST,PEORIA,IL,61605,45, ,CITY OF PEORIA,4,407
1761,1819203018,1819203018, ,CITY OF PEORIA,LEGAL DEPARTMENT SUITE 207,419 FULTON ST,PEORIA,IL,3560,SW,ADAMS,ST,3560 SW ADAMS ST,PEORIA,IL,61605,45, ,CITY OF PEORIA,4,407
1764,1819203014,1819203014, ,CITY OF PEORIA,LEGAL DEPARTMENT SUITE 207,419 FULTON ST,PEORIA,IL, ,S,LYDIA,AVE,S LYDIA AVE,PEORIA,IL,61605,45, ,CITY OF PEORIA,4,407
1770,1819276004,1819276004, ,CITY OF PEORIA,419 FULTON ST, ,PEORIA,IL, ,S,DARST,ST,S DARST ST,PEORIA,IL,61607,45, ,CITY OF PEORIA,4,407
1781,1819401002,1819401002,CIT,"RECYCLING, RIVER CIT",2226 W CLARKE ST, ,PEORIA,IL,2226,W,CLARK,ST,2226 W CLARK ST,PEORIA,IL,61604,45,RIVER,RECYCLING,4,407
1784,1819401001,1819401001, ,"POLSTON, CONNIE",2525 W FARMINGTON RD, ,PEORIA,IL, , , , , , , , ,45,CONNIE,POLSTON,4,407
1785,1819400012,1819400012, ,JIMAX CORP,7001 N VAUXHALL PL, ,PEORIA,IL, ,W,CLARKE,ST,W CLARKE ST,PEORIA,IL,61604,45, ,JIMAX CORP,4,407
1787,1819400011,1819400011, ,JACARANDA INC,103 SUNSET LN, ,GERMANTOWN HILLS,IL, ,W,CLARKE,ST,W CLARKE ST,PEORIA,IL,61604,45, ,JACARANDA INC,4,407
1788,1819251005,1819251005,C,"POLSTON, TRAVIS C",2226 W CLARK ST, ,PEORIA,IL, , , , , , , , ,45,TRAVIS,POLSTON,4,407
1789,1819276004,1819276004, ,CITY OF PEORIA,419 FULTON ST, ,PEORIA,IL, ,S,DARST,ST,S DARST ST,PEORIA,IL,61607,45, ,CITY OF PEORIA,4,407
1798,1820151005,1820151005, ,GREATER PEORIA SANITARY & SEWAGE DISPOSAL DISTRICT,2322 S DARST ST, ,PEORIA,IL, ,S,DARST,ST,S DARST ST,PEORIA,IL,61607,45, ,GREATER PEORIA SANITARY & SEWAGE DISPOSAL DISTRICT,4,407
2190,1819182004,1819182004, ,ALTER TRADING CORPORATION,700 OFFICE PKWY, ,SAINT LOUIS,MO,2411,W,CLARKE,ST,2411 W CLARKE ST,PEORIA,IL,61604,45, ,ALTER TRADING CORPORATION,4,407
27,1819201035,1819201035, ,MARTCO LTD,26750 LIBERTY LN, ,WASHINGTON,IL,3705,SW,ADAMS,ST,3705 SW ADAMS ST,PEORIA,IL,61605,45, ,MARTCO LTD,4,408
398,1818478032,1818478032, ,"HAZELWOOD, VIRGINIA",801 W BITTERSWEET RD, ,WASHINGTON,IL,1717,S,EASTON,AVE,1717 S EASTON AVE,PEORIA,IL,61605,1,VIRGINIA,HAZELWOOD,4,408
399,1818478032,1818478032, ,"HAZELWOOD, VIRGINIA",801 W BITTERSWEET RD, ,WASHINGTON,IL,1717,S,EASTON,AVE,1717 S EASTON AVE,PEORIA,IL,61605,1,VIRGINIA,HAZELWOOD,4,408
404,1819201052,1819201052, ,MARTCO LTD,26750 LIBERTY LN, ,WASHINGTON,IL,3611,SW,ADAMS,ST,3611 SW ADAMS ST,PEORIA,IL,61605,45, ,MARTCO LTD,4,408
418,1819202043,1819202043, ,"THOMAS, MARIJANE",3563 SW ADAMS ST, ,PEORIA,IL,3563,SW,ADAMS,ST,3563 SW ADAMS ST,PEORIA,IL,61605,45,MARIJANE,THOMAS,4,408
1616,1819201031,1819201031, ,"ALLED WORKERS LOCAL NO 69, UNITED UNION OF ROOFERS WATERPROFFERS",3917 SW ADAMS ST, ,PEORIA,IL,3917,SW,ADAMS,ST,3917 SW ADAMS ST,PEORIA,IL,61605,45,UNITED UNION OF ROOFERS WATERPROFFERS,ALLED WORKERS LOCAL NO 69,4,408
1617,1819201032,1819201032, ,SKAGGS ENTERPRISES,3915 SW ADAMS STREET, ,PEORIA,IL,3915,SW,ADAMS,ST,3915 SW ADAMS ST,PEORIA,IL,61605,45, ,SKAGGS ENTERPRISES,4,408
1618,1819201011,1819201011,L,"COLE, RUTH L",116 FIELD GROVE CT, ,EAST PEORIA,IL,2118,S,GRISWOLD,ST,2118 S GRISWOLD ST,PEORIA,IL,61605,45,RUTH,COLE,4,408
1619,1819201009,1819201009,L,"COLE, RUTH L",116 FIELD GROVE CT, ,EAST PEORIA,IL,2110,S,GRISWOLD,ST,2110 S GRISWOLD ST,PEORIA,IL,61605,45,RUTH,COLE,4,408
1620,1819201008,1819201008,D,"COLE, JAMES D II",116 FIELD GROVE CT, ,EAST PEORIA,IL,2022,S,GRISWOLD,ST,2022 S GRISWOLD ST,PEORIA,IL,61605,45,JAMES,COLE,4,408
1622,1819201035,1819201035, ,MARTCO LTD,26750 LIBERTY LN, ,WASHINGTON,IL,3705,SW,ADAMS,ST,3705 SW ADAMS ST,PEORIA,IL,61605,45, ,MARTCO LTD,4,408
1624,1819201048,1819201048,D,"COLE II, JAMES D",116 FIELDGROVE CT, ,EAST PEORIA,IL,2006,S,GRISWOLD,ST,2006 S GRISWOLD ST,PEORIA,IL,61605,45,JAMES,COLE II,4,408
1625,1819201046,1819201046,E,"GULLEY, CLYDE E JR",1303 S ARAGO ST, ,PEORIA,IL,1918,S,GRISWOLD,ST,1918 S GRISWOLD ST,PEORIA,IL,61605,45,CLYDE,GULLEY,4,408
1626,1819201002,1819201002, ,TONYS MARKET INC,2621 NE ADAMS ST, ,PEORIA,IL,2404,W,KRAUSE,AVE,2404 W KRAUSE AVE,PEORIA,IL,61605,1, ,TONYS MARKET INC,4,408
1627,1819201001,1819201001, ,TONYS MARKET INC,2621 NE ADMS STREET, ,PEORIA,IL,2418,W,KRAUSE,AVE,2418 W KRAUSE AVE,PEORIA,IL,61605,45, ,TONYS MARKET INC,4,408
1685,1818484016,1818484016, ,TRUST # 240-6180,PO BOX 5481, ,PEORIA,IL,3313,SW,WASHINGTON,ST,3313 SW WASHINGTON ST,PEORIA,IL,61602,45, ,TRUST # 240-6180,4,408
1742,1818454027,1818454027,LM,"WISE, MARY LM",1415 W MAIN ST, ,PEORIA,IL,1709,S,LIVINGSTON,ST,1709 S LIVINGSTON ST,PEORIA,IL,61605,1,MARY,WISE,4,408
1744,1818482002,1818482002, ,SANANY PROPERTIES LLC,3036 N KNOXIVLLE AVE, ,PEORIA,IL,3203,SW,ADAMS,ST,3203 SW ADAMS ST,PEORIA,IL,61605,1, ,SANANY PROPERTIES LLC,4,408
